,nr,participant,run,direction,surface,count
0,246,MVNT,uctun,BR,total,1100
0,246,MVNT,uctun,BR,gaze_fw,758
0,246,MVNT,uctun,BR,gaze_ic,0
0,246,MVNT,uctun,BR,gaze_lm,0
0,246,MVNT,uctun,BR,gaze_lmopt,0
0,246,MVNT,uctun,BR,gaze_tm,0
0,246,MVNT,uctun,BR,gaze_tmopt,55
0,246,MVNT,uctun,BR,none,343
0,247,MVNT,uctun,FR,total,1792
0,247,MVNT,uctun,FR,gaze_fw,1309
0,247,MVNT,uctun,FR,gaze_ic,0
0,247,MVNT,uctun,FR,gaze_lm,0
0,247,MVNT,uctun,FR,gaze_lmopt,0
0,247,MVNT,uctun,FR,gaze_tm,0
0,247,MVNT,uctun,FR,gaze_tmopt,0
0,247,MVNT,uctun,FR,none,483
0,248,MVNT,uctun,FR,total,1527
0,248,MVNT,uctun,FR,gaze_fw,1223
0,248,MVNT,uctun,FR,gaze_ic,0
0,248,MVNT,uctun,FR,gaze_lm,0
0,248,MVNT,uctun,FR,gaze_lmopt,0
0,248,MVNT,uctun,FR,gaze_tm,0
0,248,MVNT,uctun,FR,gaze_tmopt,78
0,248,MVNT,uctun,FR,none,335
0,207,MVNT,noucfog,FL,total,1149
0,207,MVNT,noucfog,FL,gaze_fw,1149
0,207,MVNT,noucfog,FL,gaze_ic,0
0,207,MVNT,noucfog,FL,gaze_lm,0
0,207,MVNT,noucfog,FL,gaze_lmopt,0
0,207,MVNT,noucfog,FL,gaze_tm,0
0,207,MVNT,noucfog,FL,gaze_tmopt,0
0,207,MVNT,noucfog,FL,none,1
0,208,MVNT,noucfog,FR,total,1954
0,208,MVNT,noucfog,FR,gaze_fw,1899
0,208,MVNT,noucfog,FR,gaze_ic,0
0,208,MVNT,noucfog,FR,gaze_lm,0
0,208,MVNT,noucfog,FR,gaze_lmopt,0
0,208,MVNT,noucfog,FR,gaze_tm,0
0,208,MVNT,noucfog,FR,gaze_tmopt,21
0,208,MVNT,noucfog,FR,none,56
0,209,MVNT,noucfog,FL,total,1168
0,209,MVNT,noucfog,FL,gaze_fw,1034
0,209,MVNT,noucfog,FL,gaze_ic,0
0,209,MVNT,noucfog,FL,gaze_lm,0
0,209,MVNT,noucfog,FL,gaze_lmopt,0
0,209,MVNT,noucfog,FL,gaze_tm,0
0,209,MVNT,noucfog,FL,gaze_tmopt,0
0,209,MVNT,noucfog,FL,none,135
0,210,MVNT,noucfog,BL,total,1220
0,210,MVNT,noucfog,BL,gaze_fw,1092
0,210,MVNT,noucfog,BL,gaze_ic,0
0,210,MVNT,noucfog,BL,gaze_lm,0
0,210,MVNT,noucfog,BL,gaze_lmopt,0
0,210,MVNT,noucfog,BL,gaze_tm,0
0,210,MVNT,noucfog,BL,gaze_tmopt,2
0,210,MVNT,noucfog,BL,none,128
0,211,MVNT,noucfog,BR,total,1124
0,211,MVNT,noucfog,BR,gaze_fw,821
0,211,MVNT,noucfog,BR,gaze_ic,0
0,211,MVNT,noucfog,BR,gaze_lm,0
0,211,MVNT,noucfog,BR,gaze_lmopt,0
0,211,MVNT,noucfog,BR,gaze_tm,0
0,211,MVNT,noucfog,BR,gaze_tmopt,31
0,211,MVNT,noucfog,BR,none,273
0,212,MVNT,noucfog,FRs,total,398
0,212,MVNT,noucfog,FRs,gaze_fw,376
0,212,MVNT,noucfog,FRs,gaze_ic,0
0,212,MVNT,noucfog,FRs,gaze_lm,0
0,212,MVNT,noucfog,FRs,gaze_lmopt,0
0,212,MVNT,noucfog,FRs,gaze_tm,0
0,212,MVNT,noucfog,FRs,gaze_tmopt,0
0,212,MVNT,noucfog,FRs,none,23
0,213,MVNT,noucfog,FL,total,1036
0,213,MVNT,noucfog,FL,gaze_fw,978
0,213,MVNT,noucfog,FL,gaze_ic,0
0,213,MVNT,noucfog,FL,gaze_lm,0
0,213,MVNT,noucfog,FL,gaze_lmopt,0
0,213,MVNT,noucfog,FL,gaze_tm,0
0,213,MVNT,noucfog,FL,gaze_tmopt,0
0,213,MVNT,noucfog,FL,none,59
0,214,MVNT,noucfog,BL,total,1120
0,214,MVNT,noucfog,BL,gaze_fw,972
0,214,MVNT,noucfog,BL,gaze_ic,0
0,214,MVNT,noucfog,BL,gaze_lm,0
0,214,MVNT,noucfog,BL,gaze_lmopt,0
0,214,MVNT,noucfog,BL,gaze_tm,0
0,214,MVNT,noucfog,BL,gaze_tmopt,2
0,214,MVNT,noucfog,BL,none,148
0,215,MVNT,noucfog,FRs,total,517
0,215,MVNT,noucfog,FRs,gaze_fw,518
0,215,MVNT,noucfog,FRs,gaze_ic,0
0,215,MVNT,noucfog,FRs,gaze_lm,0
0,215,MVNT,noucfog,FRs,gaze_lmopt,0
0,215,MVNT,noucfog,FRs,gaze_tm,0
0,215,MVNT,noucfog,FRs,gaze_tmopt,0
0,215,MVNT,noucfog,FRs,none,0
0,216,MVNT,noucfog,BR,total,1148
0,216,MVNT,noucfog,BR,gaze_fw,950
0,216,MVNT,noucfog,BR,gaze_ic,0
0,216,MVNT,noucfog,BR,gaze_lm,0
0,216,MVNT,noucfog,BR,gaze_lmopt,0
0,216,MVNT,noucfog,BR,gaze_tm,3
0,216,MVNT,noucfog,BR,gaze_tmopt,19
0,216,MVNT,noucfog,BR,none,194
0,217,MVNT,noucfog,BL,total,1997
0,217,MVNT,noucfog,BL,gaze_fw,1671
0,217,MVNT,noucfog,BL,gaze_ic,0
0,217,MVNT,noucfog,BL,gaze_lm,0
0,217,MVNT,noucfog,BL,gaze_lmopt,0
0,217,MVNT,noucfog,BL,gaze_tm,2
0,217,MVNT,noucfog,BL,gaze_tmopt,7
0,217,MVNT,noucfog,BL,none,323
0,218,MVNT,noucfog,BR,total,1124
0,218,MVNT,noucfog,BR,gaze_fw,890
0,218,MVNT,noucfog,BR,gaze_ic,0
0,218,MVNT,noucfog,BR,gaze_lm,0
0,218,MVNT,noucfog,BR,gaze_lmopt,0
0,218,MVNT,noucfog,BR,gaze_tm,0
0,218,MVNT,noucfog,BR,gaze_tmopt,3
0,218,MVNT,noucfog,BR,none,232
0,219,MVNT,noucfog,FR,total,1750
0,219,MVNT,noucfog,FR,gaze_fw,1555
0,219,MVNT,noucfog,FR,gaze_ic,1
0,219,MVNT,noucfog,FR,gaze_lm,1
0,219,MVNT,noucfog,FR,gaze_lmopt,45
0,219,MVNT,noucfog,FR,gaze_tm,0
0,219,MVNT,noucfog,FR,gaze_tmopt,0
0,219,MVNT,noucfog,FR,none,152
0,220,MVNT,noucfog,FR,total,1616
0,220,MVNT,noucfog,FR,gaze_fw,1572
0,220,MVNT,noucfog,FR,gaze_ic,0
0,220,MVNT,noucfog,FR,gaze_lm,0
0,220,MVNT,noucfog,FR,gaze_lmopt,0
0,220,MVNT,noucfog,FR,gaze_tm,0
0,220,MVNT,noucfog,FR,gaze_tmopt,0
0,220,MVNT,noucfog,FR,none,45
0,99,MVNT,ucrain,F,total,1064
0,99,MVNT,ucrain,F,gaze_fw,987
0,99,MVNT,ucrain,F,gaze_ic,0
0,99,MVNT,ucrain,F,gaze_lm,0
0,99,MVNT,ucrain,F,gaze_lmopt,0
0,99,MVNT,ucrain,F,gaze_tm,0
0,99,MVNT,ucrain,F,gaze_tmopt,0
0,99,MVNT,ucrain,F,none,78
0,100,MVNT,ucrain,F,total,0
0,100,MVNT,ucrain,F,gaze_fw,0
0,100,MVNT,ucrain,F,gaze_ic,0
0,100,MVNT,ucrain,F,gaze_lm,0
0,100,MVNT,ucrain,F,gaze_lmopt,0
0,100,MVNT,ucrain,F,gaze_tm,0
0,100,MVNT,ucrain,F,gaze_tmopt,0
0,100,MVNT,ucrain,F,none,0
0,101,MVNT,ucrain,F,total,1065
0,101,MVNT,ucrain,F,gaze_fw,947
0,101,MVNT,ucrain,F,gaze_ic,0
0,101,MVNT,ucrain,F,gaze_lm,0
0,101,MVNT,ucrain,F,gaze_lmopt,0
0,101,MVNT,ucrain,F,gaze_tm,0
0,101,MVNT,ucrain,F,gaze_tmopt,1
0,101,MVNT,ucrain,F,none,119
0,102,MVNT,ucrain,F,total,1056
0,102,MVNT,ucrain,F,gaze_fw,736
0,102,MVNT,ucrain,F,gaze_ic,0
0,102,MVNT,ucrain,F,gaze_lm,0
0,102,MVNT,ucrain,F,gaze_lmopt,0
0,102,MVNT,ucrain,F,gaze_tm,0
0,102,MVNT,ucrain,F,gaze_tmopt,0
0,102,MVNT,ucrain,F,none,319
0,103,MVNT,ucrain,F,total,1092
0,103,MVNT,ucrain,F,gaze_fw,1042
0,103,MVNT,ucrain,F,gaze_ic,0
0,103,MVNT,ucrain,F,gaze_lm,0
0,103,MVNT,ucrain,F,gaze_lmopt,0
0,103,MVNT,ucrain,F,gaze_tm,0
0,103,MVNT,ucrain,F,gaze_tmopt,0
0,103,MVNT,ucrain,F,none,51
0,104,MVNT,ucrain,B,total,0
0,104,MVNT,ucrain,B,gaze_fw,0
0,104,MVNT,ucrain,B,gaze_ic,0
0,104,MVNT,ucrain,B,gaze_lm,0
0,104,MVNT,ucrain,B,gaze_lmopt,0
0,104,MVNT,ucrain,B,gaze_tm,0
0,104,MVNT,ucrain,B,gaze_tmopt,0
0,104,MVNT,ucrain,B,none,0
0,105,MVNT,ucrain,B,total,1159
0,105,MVNT,ucrain,B,gaze_fw,743
0,105,MVNT,ucrain,B,gaze_ic,0
0,105,MVNT,ucrain,B,gaze_lm,0
0,105,MVNT,ucrain,B,gaze_lmopt,0
0,105,MVNT,ucrain,B,gaze_tm,3
0,105,MVNT,ucrain,B,gaze_tmopt,7
0,105,MVNT,ucrain,B,none,412
0,106,MVNT,ucrain,B,total,1179
0,106,MVNT,ucrain,B,gaze_fw,639
0,106,MVNT,ucrain,B,gaze_ic,0
0,106,MVNT,ucrain,B,gaze_lm,0
0,106,MVNT,ucrain,B,gaze_lmopt,1
0,106,MVNT,ucrain,B,gaze_tm,28
0,106,MVNT,ucrain,B,gaze_tmopt,33
0,106,MVNT,ucrain,B,none,510
0,107,MVNT,ucrain,B,total,1239
0,107,MVNT,ucrain,B,gaze_fw,350
0,107,MVNT,ucrain,B,gaze_ic,128
0,107,MVNT,ucrain,B,gaze_lm,0
0,107,MVNT,ucrain,B,gaze_lmopt,0
0,107,MVNT,ucrain,B,gaze_tm,22
0,107,MVNT,ucrain,B,gaze_tmopt,31
0,107,MVNT,ucrain,B,none,739
0,90,MVNT,noucrain,F,total,1065
0,90,MVNT,noucrain,F,gaze_fw,900
0,90,MVNT,noucrain,F,gaze_ic,108
0,90,MVNT,noucrain,F,gaze_lm,0
0,90,MVNT,noucrain,F,gaze_lmopt,0
0,90,MVNT,noucrain,F,gaze_tm,0
0,90,MVNT,noucrain,F,gaze_tmopt,0
0,90,MVNT,noucrain,F,none,59
0,91,MVNT,noucrain,F,total,0
0,91,MVNT,noucrain,F,gaze_fw,0
0,91,MVNT,noucrain,F,gaze_ic,0
0,91,MVNT,noucrain,F,gaze_lm,0
0,91,MVNT,noucrain,F,gaze_lmopt,0
0,91,MVNT,noucrain,F,gaze_tm,0
0,91,MVNT,noucrain,F,gaze_tmopt,0
0,91,MVNT,noucrain,F,none,0
0,92,MVNT,noucrain,F,total,1068
0,92,MVNT,noucrain,F,gaze_fw,820
0,92,MVNT,noucrain,F,gaze_ic,150
0,92,MVNT,noucrain,F,gaze_lm,0
0,92,MVNT,noucrain,F,gaze_lmopt,0
0,92,MVNT,noucrain,F,gaze_tm,75
0,92,MVNT,noucrain,F,gaze_tmopt,76
0,92,MVNT,noucrain,F,none,24
0,93,MVNT,noucrain,F,total,1076
0,93,MVNT,noucrain,F,gaze_fw,872
0,93,MVNT,noucrain,F,gaze_ic,67
0,93,MVNT,noucrain,F,gaze_lm,0
0,93,MVNT,noucrain,F,gaze_lmopt,1
0,93,MVNT,noucrain,F,gaze_tm,0
0,93,MVNT,noucrain,F,gaze_tmopt,22
0,93,MVNT,noucrain,F,none,136
0,94,MVNT,noucrain,F,total,1071
0,94,MVNT,noucrain,F,gaze_fw,887
0,94,MVNT,noucrain,F,gaze_ic,75
0,94,MVNT,noucrain,F,gaze_lm,0
0,94,MVNT,noucrain,F,gaze_lmopt,0
0,94,MVNT,noucrain,F,gaze_tm,0
0,94,MVNT,noucrain,F,gaze_tmopt,0
0,94,MVNT,noucrain,F,none,110
0,95,MVNT,noucrain,B,total,0
0,95,MVNT,noucrain,B,gaze_fw,0
0,95,MVNT,noucrain,B,gaze_ic,0
0,95,MVNT,noucrain,B,gaze_lm,0
0,95,MVNT,noucrain,B,gaze_lmopt,0
0,95,MVNT,noucrain,B,gaze_tm,0
0,95,MVNT,noucrain,B,gaze_tmopt,0
0,95,MVNT,noucrain,B,none,0
0,96,MVNT,noucrain,B,total,1103
0,96,MVNT,noucrain,B,gaze_fw,762
0,96,MVNT,noucrain,B,gaze_ic,181
0,96,MVNT,noucrain,B,gaze_lm,0
0,96,MVNT,noucrain,B,gaze_lmopt,0
0,96,MVNT,noucrain,B,gaze_tm,88
0,96,MVNT,noucrain,B,gaze_tmopt,89
0,96,MVNT,noucrain,B,none,75
0,97,MVNT,noucrain,B,total,1148
0,97,MVNT,noucrain,B,gaze_fw,598
0,97,MVNT,noucrain,B,gaze_ic,91
0,97,MVNT,noucrain,B,gaze_lm,0
0,97,MVNT,noucrain,B,gaze_lmopt,0
0,97,MVNT,noucrain,B,gaze_tm,342
0,97,MVNT,noucrain,B,gaze_tmopt,395
0,97,MVNT,noucrain,B,none,119
0,98,MVNT,noucrain,B,total,1239
0,98,MVNT,noucrain,B,gaze_fw,667
0,98,MVNT,noucrain,B,gaze_ic,0
0,98,MVNT,noucrain,B,gaze_lm,0
0,98,MVNT,noucrain,B,gaze_lmopt,33
0,98,MVNT,noucrain,B,gaze_tm,71
0,98,MVNT,noucrain,B,gaze_tmopt,88
0,98,MVNT,noucrain,B,none,457
0,262,ZPQX,nouctun,FL,total,752
0,262,ZPQX,nouctun,FL,gaze_fw,728
0,262,ZPQX,nouctun,FL,gaze_ic,0
0,262,ZPQX,nouctun,FL,gaze_lm,0
0,262,ZPQX,nouctun,FL,gaze_lmopt,0
0,262,ZPQX,nouctun,FL,gaze_tm,5
0,262,ZPQX,nouctun,FL,gaze_tmopt,6
0,262,ZPQX,nouctun,FL,none,23
0,263,ZPQX,nouctun,FR,total,1899
0,263,ZPQX,nouctun,FR,gaze_fw,1388
0,263,ZPQX,nouctun,FR,gaze_ic,200
0,263,ZPQX,nouctun,FR,gaze_lm,30
0,263,ZPQX,nouctun,FR,gaze_lmopt,119
0,263,ZPQX,nouctun,FR,gaze_tm,0
0,263,ZPQX,nouctun,FR,gaze_tmopt,0
0,263,ZPQX,nouctun,FR,none,194
0,264,ZPQX,nouctun,FL,total,706
0,264,ZPQX,nouctun,FL,gaze_fw,681
0,264,ZPQX,nouctun,FL,gaze_ic,29
0,264,ZPQX,nouctun,FL,gaze_lm,0
0,264,ZPQX,nouctun,FL,gaze_lmopt,0
0,264,ZPQX,nouctun,FL,gaze_tm,0
0,264,ZPQX,nouctun,FL,gaze_tmopt,0
0,264,ZPQX,nouctun,FL,none,0
0,265,ZPQX,nouctun,BL,total,940
0,265,ZPQX,nouctun,BL,gaze_fw,916
0,265,ZPQX,nouctun,BL,gaze_ic,25
0,265,ZPQX,nouctun,BL,gaze_lm,0
0,265,ZPQX,nouctun,BL,gaze_lmopt,0
0,265,ZPQX,nouctun,BL,gaze_tm,0
0,265,ZPQX,nouctun,BL,gaze_tmopt,0
0,265,ZPQX,nouctun,BL,none,1
0,266,ZPQX,nouctun,BR,total,990
0,266,ZPQX,nouctun,BR,gaze_fw,819
0,266,ZPQX,nouctun,BR,gaze_ic,125
0,266,ZPQX,nouctun,BR,gaze_lm,0
0,266,ZPQX,nouctun,BR,gaze_lmopt,1
0,266,ZPQX,nouctun,BR,gaze_tm,2
0,266,ZPQX,nouctun,BR,gaze_tmopt,2
0,266,ZPQX,nouctun,BR,none,44
0,267,ZPQX,nouctun,FRs,total,278
0,267,ZPQX,nouctun,FRs,gaze_fw,243
0,267,ZPQX,nouctun,FRs,gaze_ic,35
0,267,ZPQX,nouctun,FRs,gaze_lm,0
0,267,ZPQX,nouctun,FRs,gaze_lmopt,0
0,267,ZPQX,nouctun,FRs,gaze_tm,0
0,267,ZPQX,nouctun,FRs,gaze_tmopt,0
0,267,ZPQX,nouctun,FRs,none,4
0,268,ZPQX,nouctun,FL,total,753
0,268,ZPQX,nouctun,FL,gaze_fw,402
0,268,ZPQX,nouctun,FL,gaze_ic,143
0,268,ZPQX,nouctun,FL,gaze_lm,0
0,268,ZPQX,nouctun,FL,gaze_lmopt,0
0,268,ZPQX,nouctun,FL,gaze_tm,0
0,268,ZPQX,nouctun,FL,gaze_tmopt,0
0,268,ZPQX,nouctun,FL,none,209
0,269,ZPQX,nouctun,BL,total,830
0,269,ZPQX,nouctun,BL,gaze_fw,480
0,269,ZPQX,nouctun,BL,gaze_ic,232
0,269,ZPQX,nouctun,BL,gaze_lm,0
0,269,ZPQX,nouctun,BL,gaze_lmopt,0
0,269,ZPQX,nouctun,BL,gaze_tm,25
0,269,ZPQX,nouctun,BL,gaze_tmopt,40
0,269,ZPQX,nouctun,BL,none,79
0,270,ZPQX,nouctun,FRs,total,274
0,270,ZPQX,nouctun,FRs,gaze_fw,153
0,270,ZPQX,nouctun,FRs,gaze_ic,96
0,270,ZPQX,nouctun,FRs,gaze_lm,0
0,270,ZPQX,nouctun,FRs,gaze_lmopt,0
0,270,ZPQX,nouctun,FRs,gaze_tm,24
0,270,ZPQX,nouctun,FRs,gaze_tmopt,25
0,270,ZPQX,nouctun,FRs,none,4
0,271,ZPQX,nouctun,BR,total,772
0,271,ZPQX,nouctun,BR,gaze_fw,631
0,271,ZPQX,nouctun,BR,gaze_ic,135
0,271,ZPQX,nouctun,BR,gaze_lm,0
0,271,ZPQX,nouctun,BR,gaze_lmopt,0
0,271,ZPQX,nouctun,BR,gaze_tm,0
0,271,ZPQX,nouctun,BR,gaze_tmopt,0
0,271,ZPQX,nouctun,BR,none,6
0,272,ZPQX,nouctun,BL,total,940
0,272,ZPQX,nouctun,BL,gaze_fw,887
0,272,ZPQX,nouctun,BL,gaze_ic,52
0,272,ZPQX,nouctun,BL,gaze_lm,0
0,272,ZPQX,nouctun,BL,gaze_lmopt,0
0,272,ZPQX,nouctun,BL,gaze_tm,0
0,272,ZPQX,nouctun,BL,gaze_tmopt,0
0,272,ZPQX,nouctun,BL,none,3
0,273,ZPQX,nouctun,BR,total,791
0,273,ZPQX,nouctun,BR,gaze_fw,530
0,273,ZPQX,nouctun,BR,gaze_ic,223
0,273,ZPQX,nouctun,BR,gaze_lm,0
0,273,ZPQX,nouctun,BR,gaze_lmopt,0
0,273,ZPQX,nouctun,BR,gaze_tm,0
0,273,ZPQX,nouctun,BR,gaze_tmopt,2
0,273,ZPQX,nouctun,BR,none,40
0,274,ZPQX,nouctun,FR,total,1219
0,274,ZPQX,nouctun,FR,gaze_fw,1016
0,274,ZPQX,nouctun,FR,gaze_ic,65
0,274,ZPQX,nouctun,FR,gaze_lm,0
0,274,ZPQX,nouctun,FR,gaze_lmopt,110
0,274,ZPQX,nouctun,FR,gaze_tm,0
0,274,ZPQX,nouctun,FR,gaze_tmopt,0
0,274,ZPQX,nouctun,FR,none,29
0,275,ZPQX,nouctun,FR,total,1558
0,275,ZPQX,nouctun,FR,gaze_fw,1362
0,275,ZPQX,nouctun,FR,gaze_ic,40
0,275,ZPQX,nouctun,FR,gaze_lm,0
0,275,ZPQX,nouctun,FR,gaze_lmopt,114
0,275,ZPQX,nouctun,FR,gaze_tm,0
0,275,ZPQX,nouctun,FR,gaze_tmopt,0
0,275,ZPQX,nouctun,FR,none,44
0,276,ZPQX,uctun,FL,total,517
0,276,ZPQX,uctun,FL,gaze_fw,464
0,276,ZPQX,uctun,FL,gaze_ic,33
0,276,ZPQX,uctun,FL,gaze_lm,0
0,276,ZPQX,uctun,FL,gaze_lmopt,1
0,276,ZPQX,uctun,FL,gaze_tm,0
0,276,ZPQX,uctun,FL,gaze_tmopt,0
0,276,ZPQX,uctun,FL,none,20
0,277,ZPQX,uctun,FR,total,1345
0,277,ZPQX,uctun,FR,gaze_fw,1117
0,277,ZPQX,uctun,FR,gaze_ic,170
0,277,ZPQX,uctun,FR,gaze_lm,33
0,277,ZPQX,uctun,FR,gaze_lmopt,38
0,277,ZPQX,uctun,FR,gaze_tm,0
0,277,ZPQX,uctun,FR,gaze_tmopt,0
0,277,ZPQX,uctun,FR,none,24
0,278,ZPQX,uctun,FL,total,1140
0,278,ZPQX,uctun,FL,gaze_fw,1027
0,278,ZPQX,uctun,FL,gaze_ic,12
0,278,ZPQX,uctun,FL,gaze_lm,0
0,278,ZPQX,uctun,FL,gaze_lmopt,0
0,278,ZPQX,uctun,FL,gaze_tm,0
0,278,ZPQX,uctun,FL,gaze_tmopt,0
0,278,ZPQX,uctun,FL,none,102
0,279,ZPQX,uctun,BL,total,798
0,279,ZPQX,uctun,BL,gaze_fw,640
0,279,ZPQX,uctun,BL,gaze_ic,100
0,279,ZPQX,uctun,BL,gaze_lm,0
0,279,ZPQX,uctun,BL,gaze_lmopt,0
0,279,ZPQX,uctun,BL,gaze_tm,50
0,279,ZPQX,uctun,BL,gaze_tmopt,51
0,279,ZPQX,uctun,BL,none,9
0,280,ZPQX,uctun,BR,total,834
0,280,ZPQX,uctun,BR,gaze_fw,493
0,280,ZPQX,uctun,BR,gaze_ic,193
0,280,ZPQX,uctun,BR,gaze_lm,0
0,280,ZPQX,uctun,BR,gaze_lmopt,0
0,280,ZPQX,uctun,BR,gaze_tm,101
0,280,ZPQX,uctun,BR,gaze_tmopt,105
0,280,ZPQX,uctun,BR,none,48
0,281,ZPQX,uctun,FRs,total,297
0,281,ZPQX,uctun,FRs,gaze_fw,290
0,281,ZPQX,uctun,FRs,gaze_ic,8
0,281,ZPQX,uctun,FRs,gaze_lm,0
0,281,ZPQX,uctun,FRs,gaze_lmopt,0
0,281,ZPQX,uctun,FRs,gaze_tm,0
0,281,ZPQX,uctun,FRs,gaze_tmopt,0
0,281,ZPQX,uctun,FRs,none,0
0,282,ZPQX,uctun,FL,total,1205
0,282,ZPQX,uctun,FL,gaze_fw,1099
0,282,ZPQX,uctun,FL,gaze_ic,89
0,282,ZPQX,uctun,FL,gaze_lm,0
0,282,ZPQX,uctun,FL,gaze_lmopt,0
0,282,ZPQX,uctun,FL,gaze_tm,0
0,282,ZPQX,uctun,FL,gaze_tmopt,0
0,282,ZPQX,uctun,FL,none,19
0,283,ZPQX,uctun,BL,total,783
0,283,ZPQX,uctun,BL,gaze_fw,571
0,283,ZPQX,uctun,BL,gaze_ic,41
0,283,ZPQX,uctun,BL,gaze_lm,0
0,283,ZPQX,uctun,BL,gaze_lmopt,107
0,283,ZPQX,uctun,BL,gaze_tm,0
0,283,ZPQX,uctun,BL,gaze_tmopt,1
0,283,ZPQX,uctun,BL,none,64
0,284,ZPQX,uctun,BR,total,733
0,284,ZPQX,uctun,BR,gaze_fw,415
0,284,ZPQX,uctun,BR,gaze_ic,183
0,284,ZPQX,uctun,BR,gaze_lm,1
0,284,ZPQX,uctun,BR,gaze_lmopt,46
0,284,ZPQX,uctun,BR,gaze_tm,31
0,284,ZPQX,uctun,BR,gaze_tmopt,32
0,284,ZPQX,uctun,BR,none,59
0,285,ZPQX,uctun,BL,total,1318
0,285,ZPQX,uctun,BL,gaze_fw,983
0,285,ZPQX,uctun,BL,gaze_ic,207
0,285,ZPQX,uctun,BL,gaze_lm,0
0,285,ZPQX,uctun,BL,gaze_lmopt,41
0,285,ZPQX,uctun,BL,gaze_tm,27
0,285,ZPQX,uctun,BL,gaze_tmopt,28
0,285,ZPQX,uctun,BL,none,61
0,286,ZPQX,uctun,BR,total,797
0,286,ZPQX,uctun,BR,gaze_fw,614
0,286,ZPQX,uctun,BR,gaze_ic,43
0,286,ZPQX,uctun,BR,gaze_lm,0
0,286,ZPQX,uctun,BR,gaze_lmopt,0
0,286,ZPQX,uctun,BR,gaze_tm,61
0,286,ZPQX,uctun,BR,gaze_tmopt,80
0,286,ZPQX,uctun,BR,none,76
0,287,ZPQX,uctun,FR,total,1490
0,287,ZPQX,uctun,FR,gaze_fw,1283
0,287,ZPQX,uctun,FR,gaze_ic,116
0,287,ZPQX,uctun,FR,gaze_lm,42
0,287,ZPQX,uctun,FR,gaze_lmopt,47
0,287,ZPQX,uctun,FR,gaze_tm,0
0,287,ZPQX,uctun,FR,gaze_tmopt,0
0,287,ZPQX,uctun,FR,none,49
0,288,ZPQX,uctun,FR,total,1532
0,288,ZPQX,uctun,FR,gaze_fw,1412
0,288,ZPQX,uctun,FR,gaze_ic,36
0,288,ZPQX,uctun,FR,gaze_lm,46
0,288,ZPQX,uctun,FR,gaze_lmopt,48
0,288,ZPQX,uctun,FR,gaze_tm,0
0,288,ZPQX,uctun,FR,gaze_tmopt,0
0,288,ZPQX,uctun,FR,none,36
0,249,ZPQX,noucfog,FL,total,859
0,249,ZPQX,noucfog,FL,gaze_fw,637
0,249,ZPQX,noucfog,FL,gaze_ic,219
0,249,ZPQX,noucfog,FL,gaze_lm,0
0,249,ZPQX,noucfog,FL,gaze_lmopt,0
0,249,ZPQX,noucfog,FL,gaze_tm,0
0,249,ZPQX,noucfog,FL,gaze_tmopt,0
0,249,ZPQX,noucfog,FL,none,8
0,250,ZPQX,noucfog,FR,total,1343
0,250,ZPQX,noucfog,FR,gaze_fw,1186
0,250,ZPQX,noucfog,FR,gaze_ic,77
0,250,ZPQX,noucfog,FR,gaze_lm,25
0,250,ZPQX,noucfog,FR,gaze_lmopt,45
0,250,ZPQX,noucfog,FR,gaze_tm,0
0,250,ZPQX,noucfog,FR,gaze_tmopt,0
0,250,ZPQX,noucfog,FR,none,35
0,251,ZPQX,noucfog,FL,total,806
0,251,ZPQX,noucfog,FL,gaze_fw,617
0,251,ZPQX,noucfog,FL,gaze_ic,171
0,251,ZPQX,noucfog,FL,gaze_lm,0
0,251,ZPQX,noucfog,FL,gaze_lmopt,0
0,251,ZPQX,noucfog,FL,gaze_tm,0
0,251,ZPQX,noucfog,FL,gaze_tmopt,0
0,251,ZPQX,noucfog,FL,none,22
0,252,ZPQX,noucfog,BL,total,868
0,252,ZPQX,noucfog,BL,gaze_fw,775
0,252,ZPQX,noucfog,BL,gaze_ic,89
0,252,ZPQX,noucfog,BL,gaze_lm,0
0,252,ZPQX,noucfog,BL,gaze_lmopt,0
0,252,ZPQX,noucfog,BL,gaze_tm,0
0,252,ZPQX,noucfog,BL,gaze_tmopt,0
0,252,ZPQX,noucfog,BL,none,7
0,253,ZPQX,noucfog,BR,total,813
0,253,ZPQX,noucfog,BR,gaze_fw,468
0,253,ZPQX,noucfog,BR,gaze_ic,130
0,253,ZPQX,noucfog,BR,gaze_lm,0
0,253,ZPQX,noucfog,BR,gaze_lmopt,26
0,253,ZPQX,noucfog,BR,gaze_tm,135
0,253,ZPQX,noucfog,BR,gaze_tmopt,163
0,253,ZPQX,noucfog,BR,none,34
0,254,ZPQX,noucfog,FRs,total,276
0,254,ZPQX,noucfog,FRs,gaze_fw,273
0,254,ZPQX,noucfog,FRs,gaze_ic,4
0,254,ZPQX,noucfog,FRs,gaze_lm,0
0,254,ZPQX,noucfog,FRs,gaze_lmopt,0
0,254,ZPQX,noucfog,FRs,gaze_tm,0
0,254,ZPQX,noucfog,FRs,gaze_tmopt,0
0,254,ZPQX,noucfog,FRs,none,2
0,255,ZPQX,noucfog,FL,total,751
0,255,ZPQX,noucfog,FL,gaze_fw,605
0,255,ZPQX,noucfog,FL,gaze_ic,143
0,255,ZPQX,noucfog,FL,gaze_lm,0
0,255,ZPQX,noucfog,FL,gaze_lmopt,0
